source_hub,flight_date,flight_status,departure_airport,departure_iata,departure_icao,departure_delay,departure_scheduled,departure_actual,arrival_airport,arrival_iata,arrival_icao,arrival_delay,arrival_scheduled,arrival_actual,airline_name,airline_iata,airline_icao,flight_number,flight_iata,flight_icao
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T14:40:00+00:00,2026-04-05T15:08:00+00:00,King Abdulaziz International,JED,OEJN,,2026-04-05T22:50:00+00:00,,Virgin Atlantic,VS,VIR,5711,VS5711,VIR5711
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T14:40:00+00:00,2026-04-05T15:08:00+00:00,King Abdulaziz International,JED,OEJN,,2026-04-05T22:50:00+00:00,,Garuda Indonesia,GA,GIA,9113,GA9113,GIA9113
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T14:40:00+00:00,2026-04-05T15:08:00+00:00,King Abdulaziz International,JED,OEJN,,2026-04-05T22:50:00+00:00,,Delta Air Lines,DL,DAL,7340,DL7340,DAL7340
LHR,2026-04-05,active,Heathrow,LHR,EGLL,3.0,2026-04-05T16:35:00+00:00,2026-04-05T17:12:00+00:00,"Athens International Airport ""Eleftherios Venizelos""",ATH,LGAV,3.0,2026-04-05T22:15:00+00:00,,Singapore Airlines,SQ,SIA,2863,SQ2863,SIA2863
LHR,2026-04-05,active,Heathrow,LHR,EGLL,3.0,2026-04-05T16:35:00+00:00,2026-04-05T17:12:00+00:00,"Athens International Airport ""Eleftherios Venizelos""",ATH,LGAV,3.0,2026-04-05T22:15:00+00:00,,Air Canada,AC,ACA,5748,AC5748,ACA5748
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T17:20:00+00:00,2026-04-05T18:01:00+00:00,Geneve-cointrin,GVA,LSGG,,2026-04-05T20:10:00+00:00,,Qatar Airways,QR,QTR,9772,QR9772,QTR9772
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T17:20:00+00:00,2026-04-05T18:01:00+00:00,Geneve-cointrin,GVA,LSGG,,2026-04-05T20:10:00+00:00,,American Airlines,AA,AAL,6861,AA6861,AAL6861
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T13:00:00+00:00,2026-04-05T13:35:00+00:00,Raleigh-durham International Airport,RDU,KRDU,,2026-04-05T16:50:00+00:00,,Malaysia Airlines,MH,MAS,9423,MH9423,MAS9423
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T13:00:00+00:00,2026-04-05T13:35:00+00:00,Raleigh-durham International Airport,RDU,KRDU,,2026-04-05T16:50:00+00:00,,Iberia,IB,IBE,4249,IB4249,IBE4249
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T13:00:00+00:00,2026-04-05T13:35:00+00:00,Raleigh-durham International Airport,RDU,KRDU,,2026-04-05T16:50:00+00:00,,Gulf Air,GF,GFA,6673,GF6673,GFA6673
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T13:00:00+00:00,2026-04-05T13:35:00+00:00,Raleigh-durham International Airport,RDU,KRDU,,2026-04-05T16:50:00+00:00,,British Airways,BA,BAW,1550,BA1550,BAW1550
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T13:00:00+00:00,2026-04-05T13:35:00+00:00,Raleigh-durham International Airport,RDU,KRDU,,2026-04-05T16:50:00+00:00,,Finnair,AY,FIN,3788,AY3788,FIN3788
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T17:10:00+00:00,2026-04-05T17:36:00+00:00,Blagnac,TLS,LFBO,,2026-04-05T20:10:00+00:00,,Qantas,QF,QFA,3507,QF3507,QFA3507
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T17:10:00+00:00,2026-04-05T17:36:00+00:00,Blagnac,TLS,LFBO,,2026-04-05T20:10:00+00:00,,Malaysia Airlines,MH,MAS,9898,MH9898,MAS9898
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T17:10:00+00:00,2026-04-05T17:36:00+00:00,Blagnac,TLS,LFBO,,2026-04-05T20:10:00+00:00,,American Airlines,AA,AAL,6793,AA6793,AAL6793
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T16:55:00+00:00,2026-04-05T17:33:00+00:00,Valencia,VLC,LEVC,,2026-04-05T20:25:00+00:00,,Vueling,VY,VLG,9504,VY9504,VLG9504
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T16:55:00+00:00,2026-04-05T17:33:00+00:00,Valencia,VLC,LEVC,,2026-04-05T20:25:00+00:00,,Qatar Airways,QR,QTR,9685,QR9685,QTR9685
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T16:55:00+00:00,2026-04-05T17:33:00+00:00,Valencia,VLC,LEVC,,2026-04-05T20:25:00+00:00,,Japan Airlines,JL,JTL,7735,JL7735,JTL7735
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T16:55:00+00:00,2026-04-05T17:33:00+00:00,Valencia,VLC,LEVC,,2026-04-05T20:25:00+00:00,,Iberia,IB,IBE,3522,IB3522,IBE3522
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T16:55:00+00:00,2026-04-05T17:33:00+00:00,Valencia,VLC,LEVC,,2026-04-05T20:25:00+00:00,,American Airlines,AA,AAL,7033,AA7033,AAL7033
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T17:30:00+00:00,2026-04-05T18:04:00+00:00,Cote D'azur International Airport,NCE,LFMN,,2026-04-05T20:45:00+00:00,,Qatar Airways,QR,QTR,8348,QR8348,QTR8348
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T17:30:00+00:00,2026-04-05T18:04:00+00:00,Cote D'azur International Airport,NCE,LFMN,,2026-04-05T20:45:00+00:00,,American Airlines,AA,AAL,7212,AA7212,AAL7212
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T17:35:00+00:00,2026-04-05T17:59:00+00:00,Prague Vaclav Havel Airport,PRG,LKPR,,2026-04-05T20:35:00+00:00,,LATAM Airlines,LA,LAN,5517,LA5517,LAN5517
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T17:35:00+00:00,2026-04-05T17:59:00+00:00,Prague Vaclav Havel Airport,PRG,LKPR,,2026-04-05T20:35:00+00:00,,Japan Airlines,JL,JTL,6541,JL6541,JTL6541
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T17:35:00+00:00,2026-04-05T17:59:00+00:00,Prague Vaclav Havel Airport,PRG,LKPR,,2026-04-05T20:35:00+00:00,,American Airlines,AA,AAL,6635,AA6635,AAL6635
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T15:00:00+00:00,2026-04-05T15:39:00+00:00,Cairo International Airport,CAI,HECA,,2026-04-05T20:55:00+00:00,,United Airlines,UA,UAL,7718,UA7718,UAL7718
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T15:00:00+00:00,2026-04-05T15:39:00+00:00,Cairo International Airport,CAI,HECA,,2026-04-05T20:55:00+00:00,,TAP Air Portugal,TP,TAP,7017,TP7017,TAP7017
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T15:00:00+00:00,2026-04-05T15:39:00+00:00,Cairo International Airport,CAI,HECA,,2026-04-05T20:55:00+00:00,,Air Canada,AC,ACA,2850,AC2850,ACA2850
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T17:30:00+00:00,2026-04-05T17:51:00+00:00,Gardermoen,OSL,ENGM,,2026-04-05T20:40:00+00:00,,WestJet,WS,WJA,5817,WS5817,WJA5817
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T17:30:00+00:00,2026-04-05T17:51:00+00:00,Gardermoen,OSL,ENGM,,2026-04-05T20:40:00+00:00,,Virgin Atlantic,VS,VIR,5927,VS5927,VIR5927
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T17:30:00+00:00,2026-04-05T17:51:00+00:00,Gardermoen,OSL,ENGM,,2026-04-05T20:40:00+00:00,,Singapore Airlines,SQ,SIA,2662,SQ2662,SIA2662
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T17:30:00+00:00,2026-04-05T17:51:00+00:00,Gardermoen,OSL,ENGM,,2026-04-05T20:40:00+00:00,,Etihad Airways,EY,ETD,4006,EY4006,ETD4006
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T17:30:00+00:00,2026-04-05T17:51:00+00:00,Gardermoen,OSL,ENGM,,2026-04-05T20:40:00+00:00,,Delta Air Lines,DL,DAL,7634,DL7634,DAL7634
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T17:30:00+00:00,2026-04-05T17:51:00+00:00,Gardermoen,OSL,ENGM,,2026-04-05T20:40:00+00:00,,Aeromexico,AM,AMX,7844,AM7844,AMX7844
LHR,2026-04-05,active,Heathrow,LHR,EGLL,15.0,2026-04-05T15:20:00+00:00,2026-04-05T16:01:00+00:00,Pablo Ruiz Picasso,AGP,LEMG,15.0,2026-04-05T19:05:00+00:00,,Vueling,VY,VLG,9518,VY9518,VLG9518
LHR,2026-04-05,active,Heathrow,LHR,EGLL,15.0,2026-04-05T15:20:00+00:00,2026-04-05T16:01:00+00:00,Pablo Ruiz Picasso,AGP,LEMG,15.0,2026-04-05T19:05:00+00:00,,Iberia,IB,IBE,3852,IB3852,IBE3852
LHR,2026-04-05,active,Heathrow,LHR,EGLL,15.0,2026-04-05T15:20:00+00:00,2026-04-05T16:01:00+00:00,Pablo Ruiz Picasso,AGP,LEMG,15.0,2026-04-05T19:05:00+00:00,,American Airlines,AA,AAL,6610,AA6610,AAL6610
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T12:30:00+00:00,2026-04-05T12:39:00+00:00,Suvarnabhumi International,BKK,VTBS,,2026-04-06T06:00:00+00:00,,Air Canada,AC,ACA,7402,AC7402,ACA7402
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T16:00:00+00:00,2026-04-05T16:39:00+00:00,Guglielmo Marconi,BLQ,LIPE,,2026-04-05T19:20:00+00:00,,Qatar Airways,QR,QTR,9784,QR9784,QTR9784
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T16:00:00+00:00,2026-04-05T16:39:00+00:00,Guglielmo Marconi,BLQ,LIPE,,2026-04-05T19:20:00+00:00,,American Airlines,AA,AAL,7171,AA7171,AAL7171
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T16:05:00+00:00,2026-04-05T16:51:00+00:00,Cote D'azur International Airport,NCE,LFMN,,2026-04-05T19:20:00+00:00,,Qatar Airways,QR,QTR,9728,QR9728,QTR9728
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T16:05:00+00:00,2026-04-05T16:51:00+00:00,Cote D'azur International Airport,NCE,LFMN,,2026-04-05T19:20:00+00:00,,American Airlines,AA,AAL,6644,AA6644,AAL6644
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T16:45:00+00:00,2026-04-05T17:17:00+00:00,Marseille Provence Airport,MRS,LFML,,2026-04-05T19:45:00+00:00,,Qatar Airways,QR,QTR,5973,QR5973,QTR5973
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T16:45:00+00:00,2026-04-05T17:17:00+00:00,Marseille Provence Airport,MRS,LFML,,2026-04-05T19:45:00+00:00,,American Airlines,AA,AAL,6854,AA6854,AAL6854
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T17:35:00+00:00,2026-04-05T17:48:00+00:00,Düsseldorf International Airport,DUS,EDDL,,2026-04-05T20:00:00+00:00,,SunExpress,XQ,SXS,4167,XQ4167,SXS4167
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T17:35:00+00:00,2026-04-05T17:48:00+00:00,Düsseldorf International Airport,DUS,EDDL,,2026-04-05T20:00:00+00:00,,United Airlines,UA,UAL,9634,UA9634,UAL9634
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T17:35:00+00:00,2026-04-05T17:48:00+00:00,Düsseldorf International Airport,DUS,EDDL,,2026-04-05T20:00:00+00:00,,Lufthansa,LH,DLH,5333,LH5333,DLH5333
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T16:55:00+00:00,2026-04-05T17:10:00+00:00,Glasgow International,GLA,EGPF,,2026-04-05T18:25:00+00:00,,Qatar Airways,QR,QTR,6019,QR6019,QTR6019
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T16:55:00+00:00,2026-04-05T17:10:00+00:00,Glasgow International,GLA,EGPF,,2026-04-05T18:25:00+00:00,,LATAM Airlines,LA,LAN,5501,LA5501,LAN5501
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T16:55:00+00:00,2026-04-05T17:10:00+00:00,Glasgow International,GLA,EGPF,,2026-04-05T18:25:00+00:00,,Japan Airlines,JL,JTL,7787,JL7787,JTL7787
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T16:55:00+00:00,2026-04-05T17:10:00+00:00,Glasgow International,GLA,EGPF,,2026-04-05T18:25:00+00:00,,Finnair,AY,FIN,5923,AY5923,FIN5923
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T16:55:00+00:00,2026-04-05T17:10:00+00:00,Glasgow International,GLA,EGPF,,2026-04-05T18:25:00+00:00,,Royal Air Maroc,AT,RAM,5230,AT5230,RAM5230
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T16:55:00+00:00,2026-04-05T17:10:00+00:00,Glasgow International,GLA,EGPF,,2026-04-05T18:25:00+00:00,,American Airlines,AA,AAL,6709,AA6709,AAL6709
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T17:20:00+00:00,2026-04-05T17:45:00+00:00,Edinburgh,EDI,EGPH,,2026-04-05T18:50:00+00:00,,Qatar Airways,QR,QTR,6287,QR6287,QTR6287
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,,2026-04-05T18:25:00+00:00,2026-04-05T18:55:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,LIRF,,2026-04-05T20:25:00+00:00,,Lufthansa,LH,DLH,5148,LH5148,DLH5148
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,,2026-04-05T18:25:00+00:00,2026-04-05T18:55:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,LIRF,,2026-04-05T20:25:00+00:00,,Air Malta,KM,AMC,2261,KM2261,AMC2261
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,,2026-04-05T18:25:00+00:00,2026-04-05T18:55:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,LIRF,,2026-04-05T20:25:00+00:00,,Etihad Airways,EY,ETD,2923,EY2923,ETD2923
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,,2026-04-05T18:25:00+00:00,2026-04-05T18:55:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,LIRF,,2026-04-05T20:25:00+00:00,,Ethiopian Airlines,ET,ETH,4375,ET4375,ETH4375
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,,2026-04-05T18:20:00+00:00,2026-04-05T18:28:00+00:00,Zurich,ZRH,LSZH,,2026-04-05T19:15:00+00:00,,United Airlines,UA,UAL,8876,UA8876,UAL8876
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,,2026-04-05T18:20:00+00:00,2026-04-05T18:28:00+00:00,Zurich,ZRH,LSZH,,2026-04-05T19:15:00+00:00,,SWISS,LX,SWR,3611,LX3611,SWR3611
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,,2026-04-05T18:20:00+00:00,2026-04-05T18:28:00+00:00,Zurich,ZRH,LSZH,,2026-04-05T19:15:00+00:00,,LATAM Airlines,LA,LAN,8665,LA8665,LAN8665
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,,2026-04-05T17:40:00+00:00,2026-04-05T17:58:00+00:00,El Prat De Llobregat,BCN,LEBL,,2026-04-05T19:45:00+00:00,,United Airlines,UA,UAL,9267,UA9267,UAL9267
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,,2026-04-05T17:10:00+00:00,2026-04-05T17:21:00+00:00,Istanbul Airport,IST,LTFM,,2026-04-05T21:15:00+00:00,,United Airlines,UA,UAL,9062,UA9062,UAL9062
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,,2026-04-05T17:00:00+00:00,2026-04-05T17:12:00+00:00,Heydar Aliyev International (Bina International),GYD,UBBB,,2026-04-05T23:45:00+00:00,,United Airlines,UA,UAL,9277,UA9277,UAL9277
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,,2026-04-05T17:00:00+00:00,2026-04-05T17:12:00+00:00,Heydar Aliyev International (Bina International),GYD,UBBB,,2026-04-05T23:45:00+00:00,,AZAL Azerbaijan Airlines,J2,AHY,6612,J26612,AHY6612
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,9.0,2026-04-05T15:15:00+00:00,2026-04-05T16:16:00+00:00,Dubai,DXB,OMDB,9.0,2026-04-06T00:30:00+00:00,,Qantas,QF,QFA,8046,QF8046,QFA8046
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,9.0,2026-04-05T15:15:00+00:00,2026-04-05T16:16:00+00:00,Dubai,DXB,OMDB,9.0,2026-04-06T00:30:00+00:00,,Icelandair,FI,ICE,6022,FI6022,ICE6022
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,,2026-04-05T14:15:00+00:00,2026-04-05T14:29:00+00:00,Beijing Capital International,PEK,ZBAA,,2026-04-06T05:45:00+00:00,,TAP Air Portugal,TP,TAP,8326,TP8326,TAP8326
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,,2026-04-05T14:15:00+00:00,2026-04-05T14:29:00+00:00,Beijing Capital International,PEK,ZBAA,,2026-04-06T05:45:00+00:00,,Lufthansa,LH,DLH,7322,LH7322,DLH7322
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,,2026-04-05T13:55:00+00:00,2026-04-05T14:05:00+00:00,Noibai International,HAN,VVNB,,2026-04-06T06:05:00+00:00,,Air Europa,UX,AEA,3948,UX3948,AEA3948
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,,2026-04-05T17:10:00+00:00,2026-04-05T17:19:00+00:00,Keflavik International,KEF,BIKF,,2026-04-05T18:45:00+00:00,,Turkish Airlines,TK,THY,9253,TK9253,THY9253
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,,2026-04-05T17:10:00+00:00,2026-04-05T17:19:00+00:00,Keflavik International,KEF,BIKF,,2026-04-05T18:45:00+00:00,,Emirates,EK,UAE,3331,EK3331,UAE3331
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,,2026-04-05T17:10:00+00:00,2026-04-05T17:19:00+00:00,Keflavik International,KEF,BIKF,,2026-04-05T18:45:00+00:00,,AlphaSky,AS,JAG,5573,AS5573,JAG5573
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,,2026-04-05T14:45:00+00:00,2026-04-05T14:40:00+00:00,Chongqing Jiangbei International,CKG,ZUCK,,2026-04-06T06:28:00+00:00,,China Cargo,CK,CKK,236,CK236,CKK236
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,,2026-04-05T13:35:00+00:00,2026-04-05T13:44:00+00:00,Tan Son Nhat International,SGN,VVTS,,2026-04-06T06:25:00+00:00,,Air Europa,UX,AEA,3946,UX3946,AEA3946
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,12.0,2026-04-05T13:20:00+00:00,2026-04-05T13:34:00+00:00,Newark Liberty International,EWR,KEWR,12.0,2026-04-05T15:55:00+00:00,,United Airlines,UA,UAL,8839,UA8839,UAL8839
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,4.0,2026-04-05T14:35:00+00:00,2026-04-05T14:58:00+00:00,Nordela (São Miguel Island),PDL,LPPD,4.0,2026-04-05T17:10:00+00:00,,TAP Air Portugal,TP,TAP,6516,TP6516,TAP6516
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,,2026-04-05T13:00:00+00:00,2026-04-05T13:24:00+00:00,Hyderabad Airport,HYD,VOHS,,2026-04-06T01:15:00+00:00,,Air India,AI,AIC,8752,AI8752,AIC8752
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,,2026-04-05T13:00:00+00:00,2026-04-05T13:24:00+00:00,Hyderabad Airport,HYD,VOHS,,2026-04-06T01:15:00+00:00,,Air Canada,AC,ACA,9622,AC9622,ACA9622
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,,2026-04-05T18:40:00+00:00,2026-04-05T18:49:00+00:00,Vienna International,VIE,LOWW,,2026-04-05T20:00:00+00:00,,United Airlines,UA,UAL,9010,UA9010,UAL9010
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,,2026-04-05T18:40:00+00:00,2026-04-05T18:49:00+00:00,Vienna International,VIE,LOWW,,2026-04-05T20:00:00+00:00,,Austrian,OS,AUA,7206,OS7206,AUA7206
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,,2026-04-05T18:40:00+00:00,2026-04-05T18:49:00+00:00,Vienna International,VIE,LOWW,,2026-04-05T20:00:00+00:00,,ANA,NH,ANA,5879,NH5879,ANA5879
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,,2026-04-05T18:40:00+00:00,2026-04-05T18:49:00+00:00,Vienna International,VIE,LOWW,,2026-04-05T20:00:00+00:00,,LATAM Airlines,LA,LAN,8691,LA8691,LAN8691
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,,2026-04-05T18:40:00+00:00,2026-04-05T18:49:00+00:00,Vienna International,VIE,LOWW,,2026-04-05T20:00:00+00:00,,Ethiopian Airlines,ET,ETH,1600,ET1600,ETH1600
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,,2026-04-05T18:40:00+00:00,2026-04-05T18:49:00+00:00,Vienna International,VIE,LOWW,,2026-04-05T20:00:00+00:00,,Air Canada,AC,ACA,9030,AC9030,ACA9030
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,,2026-04-05T17:10:00+00:00,2026-04-05T17:26:00+00:00,"Athens International Airport ""Eleftherios Venizelos""",ATH,LGAV,,2026-04-05T21:00:00+00:00,,United Airlines,UA,UAL,8951,UA8951,UAL8951
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,,2026-04-05T17:10:00+00:00,2026-04-05T17:26:00+00:00,"Athens International Airport ""Eleftherios Venizelos""",ATH,LGAV,,2026-04-05T21:00:00+00:00,,Aegean Airlines,A3,AEE,1634,A31634,AEE1634
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,3.0,2026-04-05T13:00:00+00:00,2026-04-05T13:21:00+00:00,Almaty,ALA,UAAA,3.0,2026-04-06T00:05:00+00:00,,United Airlines,UA,UAL,9108,UA9108,UAL9108
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,3.0,2026-04-05T13:00:00+00:00,2026-04-05T13:21:00+00:00,Almaty,ALA,UAAA,3.0,2026-04-06T00:05:00+00:00,,Air Astana,KC,KZR,1648,KC1648,KZR1648
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,,2026-04-05T17:30:00+00:00,2026-04-05T17:42:00+00:00,London City Airport,LCY,EGLC,,2026-04-05T17:55:00+00:00,,Lufthansa,LH,DLH,5658,LH5658,DLH5658
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,1.0,2026-04-05T18:00:00+00:00,2026-04-05T18:15:00+00:00,Hamburg Airport,HAM,EDDH,1.0,2026-04-05T19:05:00+00:00,,EgyptAir,MS,MSR,9012,MS9012,MSR9012
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,1.0,2026-04-05T18:00:00+00:00,2026-04-05T18:15:00+00:00,Hamburg Airport,HAM,EDDH,1.0,2026-04-05T19:05:00+00:00,,LATAM Airlines,LA,LAN,8670,LA8670,LAN8670
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,,2026-04-05T18:40:00+00:00,2026-04-05T18:49:00+00:00,Vienna International,VIE,LOWW,,2026-04-05T20:00:00+00:00,,Lufthansa,LH,DLH,1242,LH1242,DLH1242
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,,2026-04-05T18:30:00+00:00,2026-04-05T18:33:00+00:00,Charles De Gaulle,CDG,LFPG,,2026-04-05T19:55:00+00:00,,Air France,AF,AFR,1319,AF1319,AFR1319
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,,2026-04-05T18:25:00+00:00,2026-04-05T18:55:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,LIRF,,2026-04-05T20:25:00+00:00,,ITA Airways,AZ,ITY,407,AZ407,ITY407
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,,2026-04-05T18:20:00+00:00,2026-04-05T18:28:00+00:00,Zurich,ZRH,LSZH,,2026-04-05T19:15:00+00:00,,Lufthansa,LH,DLH,1198,LH1198,DLH1198
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,,2026-04-05T18:10:00+00:00,2026-04-05T18:20:00+00:00,Gatwick,LGW,EGKK,,2026-04-05T18:45:00+00:00,,German Airways,ZQ,GER,4317,ZQ4317,GER4317
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,7.0,2026-04-05T11:25:00+00:00,2026-04-05T12:05:00+00:00,Jomo Kenyatta International,NBO,HKJK,7.0,2026-04-05T20:35:00+00:00,,United Airlines,UA,UAL,8729,UA8729,UAL8729
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,7.0,2026-04-05T11:25:00+00:00,2026-04-05T12:05:00+00:00,Jomo Kenyatta International,NBO,HKJK,7.0,2026-04-05T20:35:00+00:00,,Brussels Airlines,SN,BEL,7208,SN7208,BEL7208
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,7.0,2026-04-05T11:25:00+00:00,2026-04-05T12:05:00+00:00,Jomo Kenyatta International,NBO,HKJK,7.0,2026-04-05T20:35:00+00:00,,SWISS,LX,SWR,4026,LX4026,SWR4026
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,7.0,2026-04-05T11:25:00+00:00,2026-04-05T12:05:00+00:00,Jomo Kenyatta International,NBO,HKJK,7.0,2026-04-05T20:35:00+00:00,,Air Canada,AC,ACA,9610,AC9610,ACA9610
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,6.0,2026-04-05T11:10:00+00:00,2026-04-05T11:29:00+00:00,Newark Liberty International,EWR,KEWR,6.0,2026-04-05T13:40:00+00:00,,Brussels Airlines,SN,BEL,9004,SN9004,BEL9004
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,6.0,2026-04-05T11:10:00+00:00,2026-04-05T11:29:00+00:00,Newark Liberty International,EWR,KEWR,6.0,2026-04-05T13:40:00+00:00,,Austrian,OS,AUA,7840,OS7840,AUA7840
FRA,2026-04-05,active,Frankfurt International Airport,FRA,EDDF,6.0,2026-04-05T11:10:00+00:00,2026-04-05T11:29:00+00:00,Newark Liberty International,EWR,KEWR,6.0,2026-04-05T13:40:00+00:00,,SWISS,LX,SWR,3110,LX3110,SWR3110
