icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,mapped_airline
a76f67,UAL2008,United States,1774544985.0,1774544985,-86.7109,38.4144,10668.0,False,255.6,169.8,0.0,,11018.52,6647.0,False,0,United Airlines
a76f66,UAL3917,United States,1774544986.0,1774544986,-95.1105,30.0616,594.36,False,107.62,182.47,-3.25,,632.46,6217.0,False,0,United Airlines
a76f68,UAL1022,United States,1774544986.0,1774544986,-104.5644,39.6064,2346.96,False,113.11,338.1,-4.88,,2392.68,5626.0,False,0,United Airlines
a8df2c,DAL1937,United States,1774544676.0,1774544676,-86.8875,17.6725,8839.2,False,215.57,179.18,0.0,,9288.78,,False,0,Delta Air Lines
a583f5,UAL677,United States,1774544982.0,1774544984,-78.7878,30.4537,10363.2,False,259.85,195.38,0.0,,10744.2,,False,0,United Airlines
484c24,KLM1187,Kingdom of the Netherlands,1774544986.0,1774544986,6.4638,54.9731,11277.6,False,206.71,20.24,0.0,,11094.72,162.0,False,0,KLM
3009b2,DLA3RX,Italy,1774544986.0,1774544986,2.9535,51.4432,8130.54,False,179.55,290.46,-6.18,,8069.58,2552.0,False,0,Delta Air Lines
a4a0d9,DAL973,United States,1774544985.0,1774544986,-82.1571,35.5375,10355.58,False,236.11,224.21,0.0,,10736.58,3552.0,False,0,Delta Air Lines
3009b4,DLA9KX,Italy,1774544985.0,1774544986,8.7575,45.5434,739.14,False,60.84,348.79,-3.25,,701.04,1000.0,False,0,Delta Air Lines
a4c6af,AAL1308,United States,1774544744.0,1774544744,-112.0023,33.4379,,True,0.0,115.31,,,,,False,0,American Airlines
406532,BAW393B,United Kingdom,1774544986.0,1774544986,2.3721,51.5777,7315.2,False,187.81,290.02,0.0,,7299.96,4402.0,False,0,British Airways
89656d,ETD98V,United Arab Emirates,1774544986.0,1774544986,52.5947,22.0445,11879.58,False,287.58,69.04,0.0,,12496.8,1607.0,False,0,Etihad Airways
a09533,AAL2084,United States,1774544972.0,1774544972,-81.3169,28.4285,,True,4.89,165.94,,,,7261.0,False,0,American Airlines
ac10af,DAL754,United States,1774544986.0,1774544986,-84.8201,41.9942,5791.2,False,224.9,94.2,0.0,,5875.02,6501.0,False,0,Delta Air Lines
a3dc47,DAL2976,United States,1774544986.0,1774544986,-88.2995,32.4754,10058.4,False,243.12,77.29,0.0,,10515.6,3521.0,False,0,Delta Air Lines
89656f,ETD205,United Arab Emirates,1774544944.0,1774544944,71.692,19.3402,6454.14,False,228.92,289.29,7.48,,6720.84,,False,0,Etihad Airways
ada6ed,AAL891,United States,1774544985.0,1774544986,-74.3812,39.078,9753.6,False,229.62,220.18,0.0,,9921.24,5702.0,False,0,American Airlines
a2bc9e,UAL215,United States,1774544986.0,1774544986,-95.9412,40.096,10363.2,False,204.5,260.44,0.0,,10706.1,,False,0,United Airlines
a76f48,UAL279,United States,1774544986.0,1774544986,-86.6326,34.8033,10668.0,False,239.34,178.15,0.0,,11087.1,1075.0,False,0,United Airlines
89653e,ETD217,United Arab Emirates,1774544860.0,1774544860,73.7529,28.5514,10972.8,False,207.14,266.73,0.0,,11376.66,,False,0,Etihad Airways
a3ef7e,UAL158,United States,1774544986.0,1774544986,134.704,7.4521,2095.5,False,160.11,57.33,13.33,,2240.28,,False,0,United Airlines
4063de,BAW954M,United Kingdom,1774544986.0,1774544986,0.5339,51.195,5730.24,False,204.61,93.46,12.35,,5753.1,2157.0,False,0,British Airways
8964b1,UAE3HJ,United Arab Emirates,1774544986.0,1774544986,117.8146,-32.4603,11887.2,False,290.83,110.94,0.0,,12504.42,6223.0,False,0,Emirates
400f99,BAW695,United Kingdom,1774544748.0,1774544748,-0.4354,51.4649,-38.1,False,61.73,270.0,-2.6,,114.3,3117.0,False,0,British Airways
adeddd,AAL1093,United States,1774544974.0,1774544979,-97.0341,32.8994,,True,0.0,270.0,,,,,False,0,American Airlines
4b990e,IGO451M,Turkey,1774544977.0,1774544986,75.7197,19.3364,10050.78,False,219.03,332.89,-0.33,,10584.18,,False,0,IndiGo
a35843,UAL683,United States,1774544982.0,1774544982,-92.8949,29.4768,9753.6,False,238.51,272.97,0.0,,10233.66,3602.0,False,0,United Airlines
ac1190,AAL1911,United States,1774544986.0,1774544987,-118.9482,38.372,6637.02,False,195.29,307.29,-4.88,,6888.48,630.0,False,0,American Airlines
a47809,UAL1998,United States,1774544985.0,1774544986,-82.6625,40.066,1074.42,False,109.14,149.08,-4.23,,1059.18,7251.0,False,0,United Airlines
8964a1,UAE9977,United Arab Emirates,1774544985.0,1774544986,21.575,43.6784,11582.4,False,256.46,321.11,-0.33,,11452.86,7016.0,False,0,Emirates
4076e4,BAW485G,United Kingdom,1774544986.0,1774544986,0.6577,43.926,10355.58,False,190.28,334.2,0.33,,10454.64,5371.0,False,0,British Airways
4076e8,BAW2MW,United Kingdom,1774544986.0,1774544986,-3.8665,54.1191,10363.2,False,215.97,312.2,0.0,,10447.02,1255.0,False,0,British Airways
8964a5,UAE83,United Arab Emirates,1774544986.0,1774544986,16.8628,42.6267,10972.8,False,247.55,307.06,0.0,,10751.82,2013.0,False,0,Emirates
8964a4,UAE181,United Arab Emirates,1774544986.0,1774544986,13.2311,48.0779,10972.8,False,255.84,316.71,0.0,,10698.48,5512.0,False,0,Emirates
a7ac8f,DAL367,United States,1774544986.0,1774544986,-94.5323,38.5481,10058.4,False,256.75,72.51,0.0,,10447.02,7747.0,False,0,Delta Air Lines
8964a8,UAE3YM,United Arab Emirates,1774544986.0,1774544986,14.4024,47.2881,10972.8,False,252.47,315.66,0.0,,10706.1,5516.0,False,0,Emirates
a4a0cd,DAL2776,United States,1774544986.0,1774544986,-81.9592,35.0901,11590.02,False,209.44,335.01,0.0,,11971.02,3213.0,False,0,Delta Air Lines
a2bbc6,UAL1462,United States,1774544986.0,1774544986,-80.2154,27.0038,10668.0,False,246.01,160.58,0.0,,11087.1,1734.0,False,0,United Airlines
a2bbac,UAL2156,United States,1774544986.0,1774544986,-78.0832,38.927,5113.02,False,169.84,288.0,10.08,,5196.84,,False,0,United Airlines
abaf1e,DAL2167,United States,1774544986.0,1774544986,-100.8939,44.2823,9753.6,False,190.5,259.42,0.0,,9921.24,,False,0,Delta Air Lines
ab03a4,DAL1392,United States,1774544985.0,1774544986,-81.3935,30.4612,10668.0,False,224.1,356.97,0.0,,11094.72,1410.0,False,0,Delta Air Lines
a09590,DAL2688,United States,1774544986.0,1774544986,-83.1896,41.8984,10972.8,False,185.05,298.2,0.0,,11170.92,1655.0,False,0,Delta Air Lines
a1057a,AAL2218,United States,1774544984.0,1774544984,-97.0319,32.9156,,True,6.17,90.0,,,,,False,0,American Airlines
a8deb4,DAL2326,United States,1774544986.0,1774544986,-83.9423,33.2977,2331.72,False,143.69,325.8,-7.8,,2446.02,7333.0,False,0,Delta Air Lines
484cc2,KLM95T,Kingdom of the Netherlands,1774544986.0,1774544986,15.9335,52.5523,11277.6,False,240.08,93.07,0.0,,10972.8,1000.0,False,0,KLM
484cc3,KLM62W,Kingdom of the Netherlands,1774544986.0,1774544986,4.4415,54.9575,11582.4,False,269.69,183.94,0.0,,11475.72,2240.0,False,0,KLM
a2bbf2,UAL1694,United States,1774544986.0,1774544986,-86.7624,20.9791,1181.1,False,127.22,92.78,0.98,,1249.68,,False,0,United Airlines
484cbc,KLM844,Kingdom of the Netherlands,1774544986.0,1774544986,4.8985,52.1189,914.4,False,104.96,257.26,-1.95,,982.98,1000.0,False,0,KLM
484cb7,KLM91X,Kingdom of the Netherlands,1774544986.0,1774544986,6.9708,48.5683,8763.0,False,269.99,159.01,-9.43,,8557.26,1000.0,False,0,KLM
ac267c,AAL660,United States,1774544986.0,1774544986,-87.5761,35.536,11582.4,False,218.87,262.71,-0.33,,12001.5,2044.0,False,0,American Airlines
a2bbcc,UAL410,United States,1774544986.0,1774544986,-94.9527,29.8135,3230.88,False,161.88,99.88,6.18,,3375.66,,False,0,United Airlines
484cb4,KLM33K,Kingdom of the Netherlands,1774544985.0,1774544986,2.088,47.9929,10668.0,False,269.08,198.85,0.0,,10660.38,1000.0,False,0,KLM
a33243,DAL483,United States,1774544986.0,1774544986,-101.8289,31.5574,10363.2,False,221.56,275.06,0.0,,10881.36,5720.0,False,0,Delta Air Lines
aa8315,AAL9602,United States,1774544985.0,1774544986,-105.1745,40.0919,10668.0,False,259.88,133.07,0.0,,11049.0,3207.0,False,0,American Airlines
76cd15,SIA810,Singapore,1774544986.0,1774544986,104.2336,2.4864,6957.06,False,209.36,26.25,5.2,,7368.54,,False,0,Singapore Airlines
76cd0a,SIA605,Singapore,1774544986.0,1774544986,119.2109,20.3772,12192.0,False,229.9,225.18,0.0,,12915.9,,False,0,Singapore Airlines
4078f9,NHZ740,United Kingdom,1774544985.0,1774544985,0.1302,57.2047,1508.76,False,89.02,91.32,0.0,,1531.62,,False,0,ANA
a57229,AAL2506,United States,1774544986.0,1774544986,-81.4421,41.6865,10675.62,False,285.51,123.83,0.0,,10850.88,6371.0,False,0,American Airlines
76cd43,SIA352,Singapore,1774544985.0,1774544986,102.3504,2.4799,8328.66,False,236.14,303.45,3.58,,8862.06,,False,0,Singapore Airlines
acaa77,AAL2677,United States,1774544985.0,1774544986,-104.6126,36.9692,12192.0,False,204.57,312.96,0.65,,12656.82,2267.0,False,0,American Airlines
a51d1b,AAL2930,United States,1774544983.0,1774544983,-100.6189,38.52,10058.4,False,262.14,92.7,0.0,,10477.5,6711.0,False,0,American Airlines
a224f9,UAL2454,United States,1774544986.0,1774544986,-87.9432,37.2192,11277.6,False,232.96,37.55,0.0,,11666.22,3040.0,False,0,United Airlines
ab1971,AAL2878,United States,1774544986.0,1774544987,-83.9477,33.6324,11277.6,False,243.37,163.67,0.0,,11689.08,7102.0,False,0,American Airlines
aaf960,AAL2486,United States,1774544986.0,1774544986,-87.5379,36.7192,9753.6,False,214.1,287.91,0.0,,10126.98,2250.0,False,0,American Airlines
ab1979,DAL177,United States,1774544986.0,1774544986,-76.34,39.8264,10363.2,False,225.58,236.35,0.0,,10530.84,2406.0,False,0,Delta Air Lines
a224fa,UAL1564,United States,1774544986.0,1774544986,-80.11,38.5584,10972.8,False,206.52,256.9,0.0,,11254.74,,False,0,United Airlines
a8ded6,DAL602,United States,1774544986.0,1774544986,-89.131,31.9461,10972.8,False,228.44,236.67,0.0,,11407.14,1127.0,False,0,Delta Air Lines
a38d48,AAY2629,United States,1774544985.0,1774544986,-83.4387,30.4669,10980.42,False,217.65,337.19,0.0,,11414.76,7535.0,False,0,American Airlines
a6e258,UAL631,United States,1774544986.0,1774544986,-99.4115,36.296,10972.8,False,204.89,305.81,0.0,,11430.0,1736.0,False,0,United Airlines
a451cf,DAL3195,United States,1774544986.0,1774544986,-84.6939,35.4433,9144.0,False,224.86,355.93,0.0,,9494.52,6055.0,False,0,Delta Air Lines
44ba76,NHX12,Belgium,1774544985.0,1774544985,4.346,52.4695,45.72,False,47.02,252.16,-0.65,,152.4,,False,0,ANA
a38d8f,AAL419,United States,1774544986.0,1774544986,-65.6956,18.6969,3108.96,False,152.7,94.25,-6.18,,3230.88,,False,0,American Airlines
a50a88,AAL1609,United States,1774544986.0,1774544986,-104.6381,35.1803,10050.78,False,246.81,114.37,0.0,,10538.46,,False,0,American Airlines
ad44bc,AAL3113,United States,1774544986.0,1774544986,-79.9795,36.0343,10972.8,False,240.92,207.6,0.0,,11315.7,1754.0,False,0,American Airlines
a4ea77,AAL1057,United States,1774544985.0,1774544985,-71.0059,42.3784,,True,5.4,84.38,,,,,False,0,American Airlines
407995,BAW7NY,United Kingdom,1774544986.0,1774544986,-69.1893,44.4844,10972.8,False,232.24,217.53,0.0,,10782.3,2454.0,False,0,British Airways
aa2d32,CXK645,United States,1774544986.0,1774544986,-83.9602,33.979,236.22,False,33.82,243.82,-2.28,,312.42,5674.0,False,0,Cathay Pacific
89667e,UAE655,United Arab Emirates,1774544984.0,1774544985,77.3584,9.8456,10363.2,False,261.86,306.53,0.0,,10904.22,,False,0,Emirates
c02501,AIE855,Canada,1774544986.0,1774544987,-73.8027,45.4838,800.1,False,85.4,323.82,6.83,,701.04,,False,0,Air India
a63d42,AAL3179,United States,1774544985.0,1774544985,-97.0456,32.8963,,True,0.0,78.75,,,,,False,0,American Airlines
a10614,AAL1877,United States,1774544986.0,1774544986,-104.5462,32.04,10370.82,False,226.04,261.89,-0.33,,10904.22,3021.0,False,0,American Airlines
a451db,DL2347,United States,1774544985.0,1774544986,-80.6709,27.6687,9654.54,False,233.66,340.45,7.15,,10066.02,6421.0,False,0,Delta Air Lines
a0e607,AAL2284,United States,1774544985.0,1774544986,-94.6829,29.6465,10370.82,False,235.43,276.15,0.0,,10873.74,4151.0,False,0,American Airlines
aa9600,UAL2358,United States,1774544985.0,1774544986,-106.2945,31.9744,11582.4,False,237.46,286.75,0.0,,12123.42,6754.0,False,0,United Airlines
7c77f8,QFA764,Australia,1774544986.0,1774544986,137.8909,-35.4557,11269.98,False,242.34,105.01,-0.33,,11650.98,3763.0,False,0,Qantas
76cd71,SIA403,Singapore,1774544984.0,1774544985,79.0159,27.2757,10424.16,False,271.71,116.9,5.85,,10820.4,,False,0,Singapore Airlines
a99d90,SGX719,United States,1774544986.0,1774544986,-81.2717,31.5538,10668.0,False,213.82,24.9,0.0,,11049.0,2242.0,False,0,SpiceJet
a3dcc2,AAL2398,United States,1774544983.0,1774544986,-101.4999,45.1644,10972.8,False,182.53,288.23,-0.33,,11117.58,,False,0,American Airlines
a39fb1,UAL2265,United States,1774544986.0,1774544986,-82.9162,41.4557,11277.6,False,272.25,107.03,0.0,,11490.96,5637.0,False,0,United Airlines
a0d374,AAL2366,United States,1774544986.0,1774544986,-110.9176,34.2597,7002.78,False,184.91,227.03,-5.2,,7391.4,,False,0,American Airlines
152010,AFL1249,Russian Federation,1774544695.0,1774544802,49.9938,53.1056,10363.2,False,27.88,217.5,0.0,,9403.08,,False,0,Air France
a3efa2,UAL1273,United States,1774544986.0,1774544986,-122.2366,37.7065,1546.86,False,140.98,57.06,16.58,,1584.96,,False,0,United Airlines
a45316,AAL3257,United States,1774544986.0,1774544986,-109.2012,39.1032,10668.0,False,205.09,302.29,-4.88,,11056.62,,False,0,American Airlines
a4795a,DAL387,United States,1774544986.0,1774544986,-100.8354,35.7559,10363.2,False,210.23,289.59,0.0,,10835.64,7150.0,False,0,Delta Air Lines
a7ad84,DAL1705,United States,1774544985.0,1774544986,-82.1815,38.2199,11285.22,False,218.4,12.79,-0.33,,11559.54,7364.0,False,0,Delta Air Lines
a33328,AAL83,United States,1774544981.0,1774544986,-65.2056,49.5666,10363.2,False,209.36,220.82,0.0,,9837.42,,False,0,American Airlines
a0cfbd,AAL3100,United States,1774544986.0,1774544986,-80.2948,26.7639,4991.1,False,204.3,339.51,10.73,,5204.46,,False,0,American Airlines
ade8ff,DAL3060,United States,1774544985.0,1774544986,-80.0116,36.2066,2080.26,False,151.08,73.79,-0.33,,2156.46,5261.0,False,0,Delta Air Lines
c1e99d,TK80,Canada,1774544986.0,1774544986,-114.0157,51.1345,,True,1.54,199.69,,,,,False,0,Turkish Airlines
a20fa2,CXK528,United States,1774544986.0,1774544986,-97.433,32.3545,464.82,False,39.57,153.77,5.2,,464.82,,False,0,Cathay Pacific
a7da68,CXK413,United States,1774544985.0,1774544985,-81.7518,30.3163,1173.48,False,52.61,261.0,-0.33,,1249.68,7310.0,False,0,Cathay Pacific
a491f1,DAL1488,United States,1774544986.0,1774544986,-79.0131,33.9472,11277.6,False,209.81,40.53,-0.65,,11643.36,3222.0,False,0,Delta Air Lines
a2a300,UAL3877,United States,1774544986.0,1774544987,-98.3455,52.7777,10972.8,False,221.59,321.69,-0.33,,10485.12,6201.0,False,0,United Airlines
a38633,AAL636,United States,1774544986.0,1774544986,-79.5887,42.0235,11277.6,False,284.51,99.79,-0.33,,11414.76,1520.0,False,0,American Airlines
ab4732,AAL176,United States,1774544986.0,1774544986,-120.0523,46.8653,11277.6,False,298.37,114.44,-0.33,,11178.54,,False,0,American Airlines
a1463a,AAL2469,United States,1774544986.0,1774544986,-115.7857,33.7528,8519.16,False,253.44,95.94,4.88,,8907.78,7262.0,False,0,American Airlines
780201,CPA233,China,1774544986.0,1774544986,113.9166,22.305,,True,10.29,250.31,,,,,False,0,Cathay Pacific
ac671b,DAL654,United States,1774544986.0,1774544986,-120.2749,38.3128,10058.4,False,263.62,80.23,0.0,,10393.68,,False,0,Delta Air Lines
a0267b,DAL1730,United States,1774544986.0,1774544986,-86.7219,34.032,10363.2,False,216.27,332.83,0.0,,10789.92,3002.0,False,0,Delta Air Lines
a5031a,AAL2102,United States,1774544986.0,1774544987,-95.1534,37.9627,10363.2,False,209.46,259.24,-0.33,,10774.68,7147.0,False,0,American Airlines
406f7c,BAW26E,United Kingdom,1774544986.0,1774544986,-79.7728,46.8941,11582.4,False,220.48,211.35,-0.33,,11369.04,,False,0,British Airways
406f7a,BAW293,United Kingdom,1774544986.0,1774544986,-4.5605,51.9825,10180.32,False,230.97,283.26,5.53,,10332.72,6373.0,False,0,British Airways
abde0b,DAL2342,United States,1774544986.0,1774544986,-76.7437,39.6178,10363.2,False,213.88,236.08,0.0,,10538.46,3055.0,False,0,Delta Air Lines
a13386,DAL531,United States,1774544986.0,1774544986,-102.9244,34.8027,11605.26,False,220.12,275.36,0.0,,12092.94,,False,0,Delta Air Lines
a75634,DAL2032,United States,1774544985.0,1774544986,-100.755,35.6252,10058.4,False,259.69,107.29,0.0,,10538.46,,False,0,Delta Air Lines
486491,KLM1154,Kingdom of the Netherlands,1774544985.0,1774544985,7.1727,59.1142,11582.4,False,255.07,203.41,0.0,,11376.66,,False,0,KLM
486492,KLM1182,Kingdom of the Netherlands,1774544987.0,1774544987,5.5499,58.8585,2545.08,False,133.76,180.66,15.93,,2453.64,,False,0,KLM
406f73,BAW155,United Kingdom,1774544986.0,1774544986,-7.376,46.6277,11574.78,False,244.51,253.62,0.0,,11826.24,6351.0,False,0,British Airways
406f79,BAW35,United Kingdom,1774544986.0,1774544986,21.7764,35.5136,11269.98,False,263.1,123.6,-0.33,,11369.04,,False,0,British Airways
a6dfaa,DAL1047,United States,1774544952.0,1774544952,-110.3522,34.0113,6957.06,False,256.15,67.19,4.55,,7109.46,,False,0,Delta Air Lines
a37347,AAY2776,United States,1774544987.0,1774544987,-81.3636,39.5208,6964.68,False,188.56,6.74,-6.83,,7162.8,7615.0,False,0,American Airlines
a37335,DAL2222,United States,1774544986.0,1774544986,-70.8341,42.3299,1767.84,False,163.76,79.5,16.26,,1706.88,,False,0,Delta Air Lines
a7a616,DAL851,United States,1774544984.0,1774544985,-107.3093,39.0737,9761.22,False,199.43,257.18,-0.33,,10126.98,1611.0,False,0,Delta Air Lines
a1a98d,AAY571,United States,1774544986.0,1774544986,-87.5563,41.5042,9265.92,False,221.29,46.88,-4.55,,9502.14,2430.0,False,0,American Airlines
a37389,AAL688,United States,1774544987.0,1774544987,-78.239,34.8977,10972.8,False,242.02,217.75,0.0,,11315.7,,False,0,American Airlines
acc8df,CXK424,United States,1774544695.0,1774544695,-114.1972,36.7785,1760.22,False,59.68,46.4,-4.23,,1798.32,4625.0,False,0,Cathay Pacific
a2b698,AAY565,United States,1774544986.0,1774544986,-84.4761,35.6037,10355.58,False,222.24,359.73,0.0,,10751.82,2015.0,False,0,American Airlines
aa2701,AAL2176,United States,1774544986.0,1774544986,-77.2544,39.0255,1158.24,False,100.84,84.14,-10.08,,1165.86,,False,0,American Airlines
502dab,UAG78D,Latvia,1774544986.0,1774544986,28.0823,36.4555,3810.0,False,162.13,138.22,-9.75,,3779.52,2367.0,False,0,United Airlines
49d508,AAN121,Czech Republic,1774544986.0,1774544986,4.3394,42.5615,12496.8,False,239.5,231.63,-0.33,,12489.18,4043.0,False,0,American Airlines
a17b16,DAL713,United States,1774544986.0,1774544986,-109.1048,36.2835,11574.78,False,211.69,265.12,0.33,,12024.36,6744.0,False,0,Delta Air Lines
add66d,AAL2992,United States,1774544802.0,1774544802,-97.0347,32.8989,,True,1.03,267.19,,,,,False,0,American Airlines
a158c9,AAL2117,United States,1774544986.0,1774544986,-83.2326,28.0373,8953.5,False,233.58,257.92,2.28,,9334.5,6775.0,False,0,American Airlines
adb014,AAL955,United States,1774544889.0,1774544889,-87.9077,41.9716,,True,7.72,90.0,,,,3027.0,False,0,American Airlines
a385c8,DAL2320,United States,1774544986.0,1774544986,-76.0001,37.3473,11269.98,False,215.36,31.22,-0.33,,11513.82,5614.0,False,0,Delta Air Lines
ab58b2,DAL662,United States,1774544986.0,1774544986,-87.5953,36.8403,10668.0,False,253.64,133.44,0.0,,11049.0,,False,0,Delta Air Lines
ad6073,CXK385,United States,1774544987.0,1774544987,-82.1004,26.5854,1181.1,False,34.53,176.58,2.28,,1264.92,,False,0,Cathay Pacific
8881e0,BAV282,Viet Nam,1774544984.0,1774544984,106.6124,10.8019,510.54,False,95.92,248.94,5.53,,502.92,,False,0,British Airways
a278ff,CXK1013,United States,1774544986.0,1774544986,-82.5075,29.0172,1767.84,False,68.44,1.29,1.3,,1851.66,,False,0,Cathay Pacific
394a12,AFR647,France,1774544986.0,1774544986,13.2952,44.4337,10972.8,False,257.66,292.42,0.0,,10713.72,2003.0,False,0,Air France
ac407d,AAL2241,United States,1774544986.0,1774544986,-86.4503,21.0572,10363.2,False,227.74,212.83,0.0,,10820.4,,False,0,American Airlines
a3b066,CXK370,United States,1774544980.0,1774544980,-78.0731,39.2083,975.36,False,42.8,346.8,-1.3,,960.12,,False,0,Cathay Pacific
aa3994,AAL2975,United States,1774544986.0,1774544986,-71.2792,41.177,5532.12,False,185.68,207.2,13.33,,5547.36,,False,0,American Airlines
aa6ccb,AAL199,United States,1774544986.0,1774544986,-61.5875,43.7877,10972.8,False,210.88,258.03,0.0,,10797.54,2523.0,False,0,American Airlines
780212,CPA289,China,1774544984.0,1774544986,113.7332,23.1782,8138.16,False,218.31,299.04,3.25,,8564.88,,False,0,Cathay Pacific
49d56e,AAN141,Czech Republic,1774544986.0,1774544986,-0.6034,45.4174,12192.0,False,200.02,23.33,0.0,,12298.68,1000.0,False,0,American Airlines
780220,CPA865,China,1774544986.0,1774544986,140.3948,37.1391,10363.2,False,215.06,229.95,0.0,,10355.58,,False,0,Cathay Pacific
a42b32,DAL2888,United States,1774544986.0,1774544986,-80.8701,32.2824,11277.6,False,223.43,25.5,0.0,,11689.08,7655.0,False,0,Delta Air Lines
ab8cc1,UAL374,United States,1774544986.0,1774544986,-85.1596,40.9839,9144.0,False,187.38,294.67,0.33,,9364.98,1341.0,False,0,United Airlines
a385da,AAY329,United States,1774544986.0,1774544986,-85.9748,36.2206,5935.98,False,208.8,77.33,10.08,,6179.82,,False,0,American Airlines
780232,CPA077,China,1774544986.0,1774544986,122.0341,25.5809,11582.4,False,215.89,229.06,0.0,,12169.14,,False,0,Cathay Pacific
780233,CPA3084,China,1774544986.0,1774544986,-149.9888,61.1738,,True,3.09,160.31,,,,,False,0,Cathay Pacific
780231,CPA3170,China,1774544985.0,1774544986,-85.6624,27.4981,12192.0,False,248.69,294.18,0.0,,12656.82,1445.0,False,0,Cathay Pacific
394a0e,AFR648,France,1774544986.0,1774544986,3.4046,48.7926,5516.88,False,192.52,91.99,3.58,,5463.54,7560.0,False,0,Air France
ac7968,AAL1332,United States,1774544986.0,1774544986,-80.5548,27.0438,11003.28,False,244.47,184.1,-3.58,,11437.62,7322.0,False,0,American Airlines
ad2fd0,AAL535,United States,1774544987.0,1774544987,-110.9292,31.7813,8831.58,False,247.11,2.15,-4.88,,9311.64,,False,0,American Airlines
a9704d,DAL392,United States,1774544986.0,1774544987,-99.0281,38.5808,11277.6,False,261.32,77.03,0.0,,11689.08,3203.0,False,0,Delta Air Lines
780256,CXA8997,China,1774544985.0,1774544985,119.614,16.6337,7924.8,False,235.29,146.87,-0.33,,8442.96,,False,0,Cathay Pacific
a3e8dc,DAL1938,United States,1774544986.0,1774544986,-79.3029,27.4355,9745.98,False,247.09,136.6,0.0,,10149.84,4733.0,False,0,Delta Air Lines
a06db4,AAL2874,United States,1774544837.0,1774544840,-93.5876,28.5109,10668.0,False,232.37,132.13,0.0,,11155.68,544.0,False,0,American Airlines
